,Name,Game,Key Signature,Time Signature,Instruments,Length
514,Encounter! Green,g minor,0.7990749617493735,4/4,['Piano'],19.999952000000036
515,Encounter! Males,b minor,0.6063524790235577,4/4,['Piano'],9.350640000000002
516,Encounter! Professor Oak,F major,0.8658949233143135,4/4,['Church Bells'],25.5
517,Encounter! Team Rocket,b- minor,0.41401779591160254,4/4,['Guitar'],8.63011800000001
518,Epilouge,C major,0.9244750107686419,4/4,['Guitar'],53.33331200000004
519,Game Corner,F major,0.8754263568159231,4/4,['Trumpet'],43.15058999999982
520,Hall of Fame,C major,0.7795161778451273,4/4,['Guitar'],28.420991999999845
521,Lavender Town,C major,0.6436077871427108,4/4,['Guitar'],82.5
522,Mt. Moon,g# minor,0.45101064303829075,4/4,['StringInstrument'],92.09356850000066
523,Multiplayer Game,F# major,0.831824725910728,4/4,['Trumpet'],42.567524999999925
524,Mystery Gift,a minor,0.7556982075970968,4/4,['Guitar'],17.41932
525,Oak's Lab,G major,0.8434214738579636,4/4,['StringInstrument'],17.0
526,Pallet Town,A major,0.9249626247162738,4/4,['Guitar'],43.63635200000008
527,Pewter City,F major,0.8553292757109586,4/4,['Guitar'],61.428509999999825
528,Pokemon Center,F major,0.9646082217795744,4/4,['Electric Bass'],33.103424000000224
529,Pokemon Evolving,a minor,0.717966378014091,4/4,['Horn'],32.0
530,Pokemon Gym,A major,0.7526776084504905,4/4,['Trumpet'],33.75
531,Pokemon Jump,F# major,0.8321003241290513,4/4,['Guitar'],45.65210999999954
532,Pokemon Mansion,C major,0.44353487099502764,4/4,['Xylophone'],65.4544799999998
533,Pokemon Net Center,G major,0.9646082217795744,4/4,['Electric Bass'],33.68416000000015
534,Pokemon Printer,c minor,0.0,4/4,[None],1.25
535,Pokemon Tower,b- minor,0.6541738884278725,4/4,['Piano'],59.10445200000053
536,Road to Cerulean City,C major,0.862402296653193,4/4,['Timpani'],36.04831500000013
537,Road to Fuschia City,F major,0.8929493459355057,4/4,['StringInstrument'],34.83864000000009
538,Road to Viridian City,D major,0.6792441864003531,4/4,['Piano'],25.086188500000183
539,Sevii Island 6 & 7,B- major,0.8077079772902978,4/4,['Guitar'],43.44824400000035
540,Sevii Island Route,G major,0.8247043135798651,4/4,['Horn'],37.25799000000019
541,Sevii Islands 4 & 5,A major,0.8161354387905833,4/4,['Guitar'],52.25000000000004
542,Silph Co.,C major,0.5761012335607638,4/4,['Fretless Bass'],59.11359787500081
543,Team Rocket HQ,a minor,0.5054906716937675,4/4,['StringInstrument'],73.84608000000019
544,Tense Competiton!,b minor,0.6151773354205102,4/4,['StringInstrument'],8.780472000000014
545,The S.S. Anne,A- major,0.8745574154755479,4/4,['StringInstrument'],71.5788400000006
546,The Sea,A major,0.8304628099378552,4/4,['Flute'],32.399999999999906
547,The World of Pokemon!,E major,0.9176202290643165,4/4,['Horn'],20.847434000000067
548,Title Screen,C major,0.9074122449532522,4/4,['Horn'],44.999954999999915
549,Union Room,G major,0.8589169331137444,4/4,['Guitar'],47.01490500000036
550,Vermillion City,D major,0.8372850765647238,4/4,['StringInstrument'],37.241352000000134
551,Victory Road,D major,0.6358480487745132,4/4,['Timpani'],32.205848000000195
552,Victory! Gym Leader,E- major,0.7854767588186534,4/4,['Trumpet'],48.013520000000106
553,Victory! Trainer,G major,0.730771811164913,4/4,['Fretless Bass'],16.17645333333329
554,Victory! Wild Pokemon [No Intro],a minor,0.6649169134332242,4/4,['Flute'],13.92855750000004
555,Victory! Wild Pokemon,a minor,0.6147188471846058,4/4,['Flute'],15.589270125000054
556,Viridian Forest,C major,0.5157061468223517,4/4,['Xylophone'],105.234375
557,A New Adventure Begins!,B- major,0.5414517518415934,4/4,"[None, None, None, None, 'Acoustic Bass', None, None, None]",25.529682291666678
558,Azalea Town,C# major,0.8778459779877588,4/4,"[None, None, 'Fretless Bass', None, 'Church Bells', 'Vibraphone', 'Acoustic Bass', None, None, 'Reed Organ', None, 'Fretless Bass']",68.37499999999952
559,Battle Arcade,E major,0.6440534092308124,4/4,"['Vibraphone', 'Xylophone', 'Vibraphone', 'Xylophone', 'Xylophone', 'Soprano Saxophone', None]",89.27185762499995
560,Battle Castle,F# major,0.882521366759605,4/4,"['Fretless Bass', 'Fretless Bass', 'Electric Guitar', 'Acoustic Bass', 'Celesta', 'Celesta', None, None]",126.78158262500008
561,Battle Factory,B- major,0.7295336234016938,4/4,"['Fretless Bass', 'Tenor Saxophone', 'Piano', 'Accordion', None]",82.48697916666676
562,Battle Hall,A major,0.6950908374948489,4/4,"['Harmonica', 'Piano', 'Piano', 'Piano', None, 'Harmonica', 'Piano', 'Organ', None]",86.54708210416793
563,Battle Tower (Johto),B- major,0.8480798832408377,4/4,"[None, None, None, 'Fretless Bass', None, None, None, None, None, None, 'Acoustic Bass']",71.98958333333327
564,Battle Tower Reception Desk,E major,0.8620311343396647,4/4,"['Fretless Bass', None, 'Organ', None, None, None, 'Clavichord', 'Harpsichord', 'Fretless Bass', None]",32.37099937499997
565,Battle! Arceus,C major,0.8385413574643974,4/4,"['Brass', 'Soprano Saxophone', 'Soprano Saxophone', 'Saxophone', None, None, None, 'Horn', None]",79.99166666666642
566,Battle! Champion,B major,0.6863689185423402,4/4,"[None, None, 'Harmonica', None, None, None, 'Soprano Saxophone', 'Acoustic Bass', 'Brass', 'Acoustic Bass', 'Electric Organ', None, 'Voice']",67.81250904166724
567,Battle! Entei,a minor,0.8226169052482644,4/4,"[None, 'Piano', 'Harmonica', None, 'Electric Guitar', None, None, 'Harp', None, None, 'Vibraphone', 'Acoustic Bass', 'Harp', 'Acoustic Bass']",84.22166768750095
568,Battle! Frontier Brain,a minor,0.78024099850003,4/4,"['Soprano Saxophone', 'Brass', 'Brass', 'Brass', 'Brass', 'Brass', 'Brass', 'Soprano Saxophone', 'Organ', None]",93.46696506249951
569,Battle! Gym Leader,E- major,0.6406233494522784,4/4,"[None, None, 'Harmonica', 'Clavichord', None, None, None, None, None, None, None, 'Piano', None, None]",76.15733824999843
570,Battle! Ho-Oh,a minor,0.9083654358368235,4/4,"['Vibraphone', 'Electric Bass', 'Vibraphone', 'Harmonica', 'Brass', 'Vibraphone', 'Vibraphone', 'Vibraphone', 'Celesta', None, 'Oboe', 'Violoncello', 'Baritone Saxophone', 'Baritone Saxophone']",85.52890054166491
571,Battle! Hoenn Legendary,c minor,0.566957700014544,4/4,"[None, None, 'Harmonica', 'Acoustic Bass', 'Celesta', 'Brass', 'Fretless Bass', None, None, 'Celesta', None, None]",49.19317775000006
572,Battle! Kanto Gym Leader,g# minor,0.873253067072782,4/4,"['Piano', 'Harmonica', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Horn', None, 'Electric Bass', None, None, None]",68.74993124999911
573,Battle! Kanto Trainer,a minor,0.7838828906457156,4/4,"[None, 'Electric Organ', 'Electric Guitar', 'Electric Organ', 'Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', 'Soprano Saxophone', None, None]",92.78337456250071
574,Battle! Lugia,b minor,0.7330176922997522,4/4,"['Clavichord', 'Electric Bass', 'Glockenspiel', 'Organ', None, 'Fretless Bass', 'Electric Guitar', 'Brass', None, None, 'Timpani', 'Fretless Bass']",71.16357806250136
575,Battle! Raikou,a minor,0.8800541253797297,4/4,"[None, 'Piano', 'Reed Organ', None, None, 'Harp', None, None, None, 'Harp', 'Vibraphone', 'Acoustic Bass', None, 'Vibraphone']",104.82879012499873
576,Battle! Rival,g# minor,0.8981408898571203,4/4,"['Piano', 'Electric Guitar', 'Electric Organ', 'Accordion', 'Piano', 'Brass', 'Piano', 'Horn', None, None, 'Celesta']",69.19204891666749
577,Battle! Suicune,a minor,0.9049478533936027,4/4,"[None, None, 'Harmonica', 'Piano', 'Celesta', 'Harp', 'Horn', 'Horn', None, 'Brass', 'Brass', None, 'Piano', 'Harp']",104.84194799999611
578,Battle! Team Rocket Grunt,d minor,0.6305099651604578,4/4,"[None, None, 'Harmonica', None, None, 'Acoustic Bass', None, None, None, None, None, None, 'Acoustic Bass']",68.51127424999932
579,Battle! Trainer,E- major,0.84587697699305,4/4,"['Acoustic Bass', 'Fretless Bass', 'Fretless Bass', 'Harmonica', 'Guitar', 'Harpsichord', 'Acoustic Bass', 'Brass', 'Electric Bass', None, 'Horn']",124.71417006249536
580,Battle! Wild Kanto Pokemon,f minor,0.4342914219832154,4/4,"[None, None, None, 'Harmonica', 'Acoustic Bass', None, 'Horn', 'Horn', None, None, 'Clavichord', None, None, None]",64.93379106250089
581,Battle! Wild Pokemon,G major,0.781746648793556,4/4,"['Fretless Bass', None, 'Harmonica', 'Clavichord', 'Clavichord', None, 'Brass', None, 'Fretless Bass', None, 'Glockenspiel']",52.452209395832874
582,Bell Tower,f minor,0.6443958346948523,4/4,"['Violoncello', 'Brass', None, None, 'Fretless Bass', 'Violoncello', 'Brass', 'Reed Organ', 'Oboe', None, None, 'Baritone Saxophone', None, 'Violin']",53.29905552083385
583,Bicycle Ride,e minor,0.7664571446332958,4/4,"['Piano', 'Reed Organ', None, 'Dulcimer', None, 'Vibraphone', None, 'Piano', 'Piano', 'Piano']",38.74104583333278
584,Burned Tower,d minor,0.6532284903132277,4/4,"['Violoncello', None, None, 'Fretless Bass', 'Fretless Bass', None, 'Violoncello', None, 'Electric Guitar', None, None]",52.761549895832474
585,Celadon City,G major,0.9163442987339103,4/4,"['Electric Bass', None, 'Clavichord', 'Fretless Bass', None, None, None, None, None, 'Acoustic Bass', 'Glockenspiel', None, 'Electric Bass']",33.211505249999995
586,Cerulean City,E major,0.9366672309389593,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",34.005909479166746
587,Cherrygrove City,F major,0.8267332393975684,4/4,"['Harpsichord', 'Piano', 'StringInstrument', 'Organ', None, 'Fretless Bass', 'Fretless Bass', 'Marimba', None]",51.01699166666671
588,Cianwood City,A- major,0.9348899229425399,4/4,"['Xylophone', 'Xylophone', 'Church Bells', 'Fretless Bass', 'Fretless Bass', 'Fretless Bass', None]",73.62213945833311
589,Cinnabar Island,G major,0.8832434278831098,4/4,"[None, None, None, None]",41.125006854166564
590,Clair's Anger,A- major,0.779931562364538,4/4,"['Vibraphone', 'Piano', 'Reed Organ', None, None, None, None, None, None, 'Vibraphone', 'Piano', None]",17.348196937499917
591,Cleared Wobbuffet Pop,G major,0.7076043543152823,4/4,"['Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', 'Fretless Bass', None, None, None, None, None]",3.376869937500003
592,Congrats on Evolving!,F major,0.9239614546105487,4/4,"[None, None, 'Harmonica', 'Harpsichord', None, None, None, None, None]",3.7345641666666713
593,Dragon's Den,c# minor,0.7916276518329689,4/4,"[None, 'Guitar', None, 'Celesta', 'Glockenspiel', None, 'Harpsichord', 'Acoustic Bass', None, 'Electric Bass', None, 'Fretless Bass', None, 'Electric Bass']",71.99031262500068
594,Ecruteak City Dance Theater,a minor,0.6602985032964321,4/4,"['Violoncello', 'Fretless Bass', 'Reed Organ', None, 'Brass', None, None, None, 'Fretless Bass', 'Violoncello']",26.38587308333354
595,Ecruteak City,B major,0.9269139898532525,4/4,"['Piano', 'Brass', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Violin']",79.98515104166685
596,Encounter! Ethan,B major,0.890833997981781,4/4,"[None, 'Church Bells', 'Organ', None, None, None, 'Acoustic Bass', None, None]",29.287400749999723
597,Encounter! Eusine,b minor,0.8765204494448773,4/4,"['Fretless Bass', None, 'Reed Organ', None, None, 'Celesta', None, None, None, 'Vibraphone', None, 'Church Bells', 'Fretless Bass']",27.331565749999733
598,Encounter! Ho-Oh,F major,0.5190458569111418,4/4,"['Violoncello', None, None, None, None, 'Fretless Bass', 'Fretless Bass', 'Violoncello']",19.380343124999943
599,Encounter! Kanto's Lass,E major,0.9392797399672845,4/4,"['Piano', None, None, 'Electric Bass', 'Fretless Bass', 'Electric Bass', 'Piano', 'Harpsichord', 'Electric Guitar', 'Fretless Bass']",14.991331437500058
600,Encounter! Kanto's Suspicious Person,b minor,0.5182640092116602,4/4,"['Vibraphone', 'Harmonica', None, 'Vibraphone', None, 'Vibraphone']",21.922408312499908
601,Encounter! Kanto's Youngster,A major,0.6752784490133855,4/4,"[None, None, 'Reed Organ', None, 'Harpsichord', None, None, None, None, 'Vibraphone', None]",14.53786425000018
602,Encounter! Kimono Girl,a minor,0.6581308111000311,4/4,"['Fretless Bass', 'Violoncello', None, 'Organ', None, None, 'Fretless Bass', 'Violoncello', None, None]",11.29043333333331
603,Encounter! Lass,G major,0.8988223261901215,4/4,"['Fretless Bass', 'Reed Organ', None, None, None, 'Fretless Bass', 'Piano', None]",16.099010729166757
604,Encounter! Lugia,D major,0.6335062894639761,4/4,"[None, None, None, None, None, None, None, None, None, None, None, None]",30.75
605,Encounter! Lyra,E- major,0.9046495737839755,4/4,"['Fretless Bass', None, 'Organ', None, 'Electric Guitar', None, None, 'Electric Guitar', None, 'Fretless Bass']",29.14721374999975
606,Encounter! Professor Oak,E major,0.6957495953613564,4/4,"['Fretless Bass', 'Clavichord', 'Organ', None, None, None, 'Harpsichord', 'Fretless Bass', 'Harpsichord', 'Church Bells', None, 'Clavichord', None]",47.750937916666636
607,Encounter! Rival (2),f minor,0.7066350692912986,4/4,"['Vibraphone', None, None, None, 'Reed Organ', 'Accordion', 'Vibraphone', None, None, 'Vibraphone', None]",22.41069187500009
608,Encounter! Rival,c minor,0.6399633884437053,4/4,"['Vibraphone', None, None, None, 'Reed Organ', 'Accordion', 'Harmonica', None, None, 'Vibraphone']",27.019203750000006
609,Encounter! Rocket Grunt,b- minor,0.2982778959412749,4/4,"[None, None, None, 'Accordion', None, None, None, None, None]",13.6796875
610,Encounter! Sage,a minor,0.7294268804942144,4/4,"['Violoncello', 'Violoncello', 'Fretless Bass', None, None, 'Fretless Bass', 'Reed Organ', 'Fretless Bass']",23.704794812500094
611,Encounter! Spiky-Eared Pichu,F major,0.9623125594852254,4/4,"['Harpsichord', 'Electric Bass', None, None, None, None, 'Electric Guitar', 'Fretless Bass', None, None, None, 'Fretless Bass']",23.97916666666672
612,Encounter! Suspicious Person,F major,0.40490173049106515,4/4,"['Piano', 'Piano', 'Acoustic Bass', 'Marimba', 'Acoustic Bass', None, 'Fretless Bass', 'Acoustic Bass', 'Marimba']",24.081415312500123
613,Encounter! Youngster,c minor,0.6577965482812055,4/4,"['Xylophone', None, 'Harmonica', 'Harpsichord', None, None, None, None, 'Clavichord', None, None]",15.375
614,Ending Theme,D major,0.8421277372282945,4/4,"['StringInstrument', 'Harpsichord', 'Vibraphone', 'Electric Guitar', 'Electric Guitar', 'Marimba', 'Marimba', None, 'Marimba', None, 'Fretless Bass']",174.38032927083358
615,Global Terminal,f# minor,0.8601034435599278,4/4,"['Brass', 'Brass', 'Brass', 'Brass', 'Brass', 'Piano', None, 'Organ', 'Harmonica', None]",77.9921875
616,Global Trade Station,E- major,0.8041067116612246,4/4,"[None, None, 'Acoustic Bass', None, None, 'Fretless Bass', None, None, None, None]",41.989583333333336
617,Goldenrod City Game Corner,c minor,0.742283534884324,4/4,"['Piano', None, 'Harmonica', None, None, None, None, None, None, None, None, None]",82.37491762499978
618,Goldenrod City,b- minor,0.8453993120578641,4/4,"[None, 'Reed Organ', 'Electric Guitar', None, None, None, 'Fretless Bass', None, 'Fretless Bass', 'Celesta', 'Celesta']",42.45399883333373
619,Goldenrod Game Corner (Retire),C# major,0.8240836563881307,4/4,"[None, None, 'Organ', 'Piano', None, None, None]",3.5288426250000025
620,Hall O' Fame,G major,0.8965988230480053,4/4,"[None, None, 'Harmonica', None, None, None, None, None, None, None, 'Acoustic Bass']",33.87613954166677
621,Hurry Along! (2),A major,0.6850264113755247,4/4,"['Piano', 'Vibraphone', 'Church Bells', 'Church Bells', 'Piano', 'Organ', None]",37.705319437500144
622,Hurry Along!,A major,0.5428758182242571,4/4,"['Organ', 'Organ', None, None, None, 'Organ', None]",15.693359375
623,Ice Path,A- major,0.729903112582209,4/4,"['Electric Bass', 'Electric Bass', 'Harpsichord', 'Harpsichord', None, 'Celesta', 'Marimba', 'Marimba', None]",80.9921875
624,Kimono Girls,a minor,0.6546872250408616,4/4,"['Violoncello', 'Fretless Bass', 'Reed Organ', None, 'Violoncello', None, None, None, 'Fretless Bass', 'Violoncello']",26.385873083333497
625,Lavender Town,C major,0.9547169296175492,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",60.22916666666683
626,Magnet Train,g minor,0.8827546163613543,4/4,"[None, None, 'StringInstrument', None, None, None, 'Harmonica', None]",7.728663999999987
627,Move Deleted!,A major,0.5778503557663771,4/4,"['Clavichord', 'Clavichord', None, 'Piano', 'Clavichord', 'Clavichord']",1.8750000000000002
628,Mt. Moon,b minor,0.7419233142647612,4/4,"['Piano', 'Piano', 'Piano', None, None]",11.77940587500001
629,Mystery Gift,D major,0.6664036122914979,4/4,"['Harpsichord', 'Harpsichord', None, None, None, None, None, 'Organ', None]",26.65969556249987
630,National Park,C# major,0.8417398797901946,4/4,"['Horn', 'Horn', 'Horn', 'Horn', 'Horn', 'Horn', 'Horn', 'Horn', 'Horn', None, 'Horn', 'Horn']",110.82421016666623
631,New Bark Town,D major,0.9371396692182015,4/4,"[None, 'Electric Bass', 'Piano', None, 'Acoustic Bass', 'Organ', 'Piano', None, 'Fretless Bass', 'Piano', None, None, 'Electric Bass', None]",59.990234375
632,Olivine Lighthouse,A- major,0.4464880682667674,4/4,"['Vibraphone', 'Clavichord', 'Piano', 'Harmonica', 'Accordion', 'Celesta', 'Guitar', None]",36.08084149999995
633,Opening Demo,G major,0.7636315341959659,4/4,"['Celesta', 'Celesta', 'Celesta', 'Celesta', 'Celesta', 'Celesta', 'Acoustic Bass', 'Celesta', 'Celesta', None, 'Celesta', None, 'Fretless Bass', None, 'Fretless Bass', 'Electric Guitar']",66.41181545833322
634,Pallet Town,G major,0.9675513417880667,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",53.35157504166639
635,Pewter City,D major,0.8184906244040631,4/4,"['Fretless Bass', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Fretless Bass']",72.68438504166816
636,Pokeathlon! An Event Begins,B- major,0.5641883787852319,4/4,"[None, None, None, None, None, 'Acoustic Bass', 'Fretless Bass', None]",19.49620052083325
637,Pokeathlon! Event Time,f# minor,0.2935863889558023,4/4,"[None, None, 'Fretless Bass', None, None, None, 'Acoustic Bass', 'Clavichord', None, None, None, None, 'Acoustic Bass', 'Clavichord']",47.7033418750004
638,Pokeathlon! Finals,F# major,0.42916409792145854,4/4,"[None, None, 'Accordion', None, None, 'Acoustic Bass', None, None, 'Acoustic Bass', None, None, None, 'Fretless Bass']",66.39166666666554
639,Pokeathlon! Getting Changed,e- minor,0.7111116833184463,4/4,"[None, None, None, None, None, 'Acoustic Bass', None]",0.8605080208333331
640,Pokeathlon! In First Place,c minor,0.7375039801595962,4/4,"[None, None, None, None, None, 'Acoustic Bass', 'Fretless Bass', None]",1.6964268749999982
641,Pokeathlon! In the Pokeathlon Dome,E major,0.8450148421493499,4/4,"[None, None, 'Reed Organ', None, None, 'Acoustic Bass', None]",37.627344916666644
642,Pokeathlon! Medal Ceremony,D major,0.8318966428407327,4/4,"[None, None, None, None, None, None, 'Fretless Bass', None, 'Acoustic Bass', None, 'Acoustic Bass']",46.78412989583387
643,Pokeathlon! Opening Ceremony,C major,0.6831802412081551,4/4,"[None, None, 'Accordion', None, 'Acoustic Bass', None, None, None, None, None, None, None]",14.383333333333372
644,Pokeathlon! Results Announcment,D major,0.8977598958619546,4/4,"[None, None, None, 'Piano', 'Reed Organ', None, 'Piano', 'Piano']",24.0390625
645,Pokeathlon! Winner!,b- minor,0.8280988991205065,4/4,"[None, None, None, None, None, 'Acoustic Bass', None, None]",13.838800812499963
646,Pokecenter,D major,0.9787281799597096,4/4,"[None, 'Organ', None, None, 'Electric Guitar', None, None, 'Electric Guitar']",33.67325908333335
647,Pokedex Evaluation! (Complete!),B- major,0.8092913331686443,4/4,"[None, None, 'Acoustic Bass', 'Fretless Bass', None, None, None, None]",5.727938312500002
648,Pokedex Evaluation! (Just a Little More!),g minor,0.717782758254641,4/4,"[None, None, 'Acoustic Bass', None, 'Reed Organ', None, None, None]",2.8046875
649,Pokedex Evaluation! (Keep at It!),e minor,0.8169628720554105,4/4,"[None, None, 'Harmonica', None, 'Electric Guitar', None, None, None]",3.3203125
650,Pokedex Evaluation! (No Good!),D major,0.616403360843199,4/4,"[None, None, 'Harmonica', 'Clavichord', None, None, 'Electric Bass', None]",2.8916666666666635
651,Pokedex Evaluation! (Not Bad!),B- major,0.7990341605073277,4/4,"[None, None, 'Acoustic Bass', 'Reed Organ', None, None, None]",2.96875
652,Pokedex Evaluation! (You're on Your Way!),F major,0.676744792080731,4/4,"['Clavichord', 'Harpsichord', 'Organ', 'Electric Guitar', 'Clavichord', 'Electric Guitar', 'Electric Guitar']",2.4785703958333354
653,Pokemart,g# minor,0.9014521499880107,4/4,"['Fretless Bass', None, 'Reed Organ', None, 'Church Bells', None, 'Electric Guitar', None, 'Fretless Bass', None, None]",52.34375602083401
654,Pokemon Evolution,a minor,0.9267684851114939,4/4,"['Glockenspiel', 'Clavichord', 'Reed Organ', None, None, None, 'Harmonica', None, None, 'Clavichord']",31.418619374999437
655,Pokemon Gym,D major,0.8327550708702592,4/4,"[None, None, None, None, 'Fretless Bass', 'Acoustic Bass', 'Reed Organ', None, None, None, None, None, None, 'Piano']",42.23958333333313
656,Pokemon League,g minor,0.6835775169588505,4/4,"['Acoustic Bass', 'Acoustic Bass', 'Harpsichord', 'Electric Bass', 'Vibraphone', 'Celesta', 'Celesta', None]",46.7053104375002
657,Pokewalker,E major,0.8051077289448728,4/4,"[None, 'Fretless Bass', 'Electric Guitar', None, 'Piano', 'Piano', 'Harp', None, 'Fretless Bass']",38.34166666666609
658,Professor Elm's Lab,F major,0.7960233346089615,4/4,"['Xylophone', 'Harpsichord', 'Xylophone', 'Harmonica', 'Xylophone', 'Celesta', 'Xylophone', 'Vibraphone', 'Xylophone', None]",39.23010777083341
659,Radio (Buena's Password),g# minor,0.8729141228642625,4/4,"['Piano', 'Piano', 'Harpsichord', None, None, 'Organ', None]",47.31511718749997
660,Radio (Poke Flute),C major,0.8922763827310018,4/4,"['Fretless Bass', 'Piano', 'Fretless Bass', 'Piano']",31.64652762499999
661,Radio (Pokemon Channel),G major,0.7187225135544643,4/4,"['Piano', 'Piano', 'Harmonica', None, None, None, 'Piano', None]",7.008333333333364
662,Radio (Pokemon Lullaby),C major,0.9161076607144761,4/4,"[None, None, None, None, None]",32.787169812500025
663,Radio (Pokemon March),B- major,0.7018533938730033,4/4,"['Fretless Bass', None, None, 'Acoustic Bass', None, None, None, None]",23.53334043749995
664,Radio (Prof. Oak's Pokemon Talk),B major,0.8303996751256115,4/4,"[None, None, None, 'Fretless Bass', 'Glockenspiel', None, None, None, 'Acoustic Bass', None, None]",41.25003918749925
665,Radio (Route 101),D major,0.9077063854039538,4/4,"['Fretless Bass', 'Fretless Bass', 'Reed Organ', 'Electric Bass', None, None, None, None, None, None, 'Electric Guitar', 'Fretless Bass']",33.93641708333317
666,Radio (Route 201),C major,0.7877337373351713,4/4,"['Fretless Bass', 'Harpsichord', None, 'Piano', None, 'Fretless Bass', 'Fretless Bass', None]",29.989583333333428
667,Radio (Trainer Channel),D major,0.824735626249335,4/4,"[None, None, None, None, 'Fretless Bass', 'Acoustic Bass', 'Reed Organ', None, None, None, None, None]",42.2395833333332
668,Radio (Unown),C major,0.5590485197255817,4/4,"['Piano', 'Harmonica', 'Piano']",17.037499999999994
669,Radio (Variety Channel),C# major,0.7645518977917554,4/4,"[None, 'Reed Organ', 'Electric Guitar', None, None, None]",38.851061500000164
670,Radio Transmisson,d minor,0.5985066593216957,4/4,"['Piano', 'Harmonica', 'Piano']",2.687499999999998
671,Recovery,E major,0.7603270880564592,4/4,"[None, None, None, 'Piano', None, None, None, None, 'Piano', None]",2.111740312499999
672,Registered in the Pokegear!,A- major,0.9005463673711637,4/4,"['Piano', 'Harmonica', None, None, None, None]",2.5411194374999995
673,Rock Tunnel,B major,0.35341699070106325,4/4,"[None, None, 'Fretless Bass', 'Piano', 'Piano', 'Fretless Bass', 'Piano', 'Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', 'Acoustic Bass', None]",109.08112891666768
674,Route 1,D major,0.9349494356199879,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",37.19951427083351
675,Route 11,E major,0.90372402680633,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",39.36384233333328
676,Route 24,E major,0.859036592347686,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",34.09199704166638
677,Route 26,g# minor,0.7852552084739994,4/4,"[None, None, None, None, 'Fretless Bass', 'Acoustic Bass', None, None, None, None, None, None]",34.677734375
678,Route 29,C major,0.9360898672196332,4/4,"['Harpsichord', 'Piano', 'Piano', 'Organ', 'Piano', 'Harpsichord', 'Electric Guitar', 'Harpsichord', None]",58.2924574166667
679,Route 3,A major,0.911140839797034,4/4,"['Acoustic Bass', None, 'Electric Bass', 'Fretless Bass', 'Acoustic Bass', None, None, None, None, None, 'Acoustic Bass']",40.72195289583387
680,Route 30,G major,0.7884954646481821,4/4,"[None, None, None, None, None, None, 'Acoustic Bass', None, None, 'Fretless Bass', None, None, 'Acoustic Bass', 'Piano']",37.646484375
681,Route 34,d minor,0.7422667426469474,4/4,"[None, None, None, None, 'Fretless Bass', None, 'Clavichord', None, None]",54.235305500000685
682,Route 38,b minor,0.7257763203558912,4/4,"[None, None, 'Fretless Bass', 'Acoustic Bass', None, None, 'Harmonica', None, None]",53.5287926250003
683,Route 42,D major,0.7515044226852735,4/4,"['Fretless Bass', None, None, None, 'Acoustic Bass', None, None, 'Fretless Bass', None, None, None, None]",43.421830312500234
684,Route 47,F major,0.9042161761086737,4/4,"[None, 'Piano', None, None, 'Celesta', 'Acoustic Bass', 'Celesta', None, None]",70.78750000000089
685,Ruins of Alph,f minor,0.8226681617909095,4/4,"[None, None, None, None, 'Electric Guitar', None, 'Celesta', None, None, None, None, None, None]",39.86762712499992
686,S.S. Aqua,G major,0.8101832148517781,4/4,"['Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano', 'Piano']",57.791666666666366
687,Safari Zone Gate,A major,0.8398624697197633,4/4,"['Clavichord', 'Clavichord', None, None, 'Harmonica', None, None]",55.989583333333336
688,Safari Zone,A- major,0.7242369153662879,4/4,"[None, 'Xylophone', None, 'Xylophone', None, 'Celesta', 'Fretless Bass', 'Organ', None]",63.989583333332774
689,SEQ_GS_WIN2_NOT_FAN,a minor,0.7165700005921799,4/4,"[None, 'Acoustic Bass', None, 'Fretless Bass', None, None, 'Fretless Bass', None]",12.67270243749996
690,SEQ_ME_GONIN,C major,0.7508254518957262,4/4,"[None, None, 'Glockenspiel', None, None, 'Organ', None]",2.9555109374999997
